SBID,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,NINT,BMAJ,BMIN,BPA
11195,VAST_0241-06A,35,02:30:50.671,-04:43:04.76,2020-01-11 11:27:23.222,2020-01-11 11:39:19.859,73,17.748790,11.011544,-71.275985
11196,VAST_0331+00A,0,03:28:55.999,+00:31:29.93,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.808968,11.199985,-75.211974
11196,VAST_0331+00A,1,03:33:07.999,+00:31:29.93,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.613461,11.060310,-74.721913
11196,VAST_0331+00A,2,03:28:55.999,-00:31:29.93,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.850968,11.068077,-75.137637
11196,VAST_0331+00A,3,03:33:07.999,-00:31:29.93,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.888194,11.124281,-75.468678
11196,VAST_0331+00A,4,03:24:43.831,+01:34:30.4,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.731037,11.357919,-75.116307
11196,VAST_0331+00A,5,03:28:55.958,+01:34:30.4,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.681231,11.387936,-75.428149
11196,VAST_0331+00A,6,03:33:08.042,+01:34:30.4,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.636803,11.408383,-75.771201
11196,VAST_0331+00A,7,03:37:20.17,+01:34:30.4,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.592075,11.450560,-76.142649
11196,VAST_0331+00A,8,03:37:20.042,+00:31:29.93,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.773889,11.257295,-75.869273
11196,VAST_0331+00A,9,03:37:20.042,-00:31:29.93,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.895308,11.131847,-75.699509
11196,VAST_0331+00A,10,03:37:20.17,-01:34:30.4,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.723119,11.098498,-75.514571
11196,VAST_0331+00A,11,03:33:08.042,-01:34:30.4,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.633007,11.088345,-75.119766
11196,VAST_0331+00A,12,03:28:55.958,-01:34:30.4,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.571678,11.073151,-74.785198
11196,VAST_0331+00A,13,03:24:43.831,-01:34:30.4,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.288532,10.968833,-75.177191
11196,VAST_0331+00A,14,03:24:43.958,-00:31:29.93,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.841325,11.088976,-74.844160
11196,VAST_0331+00A,15,03:24:43.958,+00:31:29.93,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.841784,11.194932,-74.946057
11196,VAST_0331+00A,16,03:20:31.152,+02:37:32.77,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.660977,11.505740,-75.213063
11196,VAST_0331+00A,17,03:24:43.577,+02:37:32.77,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.591613,11.554619,-75.419376
11196,VAST_0331+00A,18,03:28:55.872,+02:37:32.77,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.522273,11.578099,-75.734084
11196,VAST_0331+00A,19,03:33:08.126,+02:37:32.77,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.454768,11.587225,-76.030947
11196,VAST_0331+00A,20,03:37:20.424,+02:37:32.77,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.395992,11.623357,-76.486604
11196,VAST_0331+00A,21,03:41:32.849,+02:37:32.77,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.343309,11.651452,-76.917315
11196,VAST_0331+00A,22,03:41:32.424,+01:34:30.4,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.050728,11.403012,-76.757151
11196,VAST_0331+00A,23,03:41:32.213,+00:31:29.93,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,19.574018,12.571788,-58.117756
11196,VAST_0331+00A,24,03:41:32.213,-00:31:29.93,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,19.747084,12.403458,-58.547162
11196,VAST_0331+00A,25,03:41:32.424,-01:34:30.4,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.714949,10.784139,-74.711165
11196,VAST_0331+00A,26,03:41:32.849,-02:37:32.77,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.307768,10.906285,-74.757751
11196,VAST_0331+00A,27,03:37:20.424,-02:37:32.77,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.419074,11.054171,-75.256117
11196,VAST_0331+00A,28,03:33:08.126,-02:37:32.77,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.346796,11.045963,-74.873889
11196,VAST_0331+00A,29,03:28:55.872,-02:37:32.77,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.190829,10.781807,-74.818322
11196,VAST_0331+00A,30,03:24:43.577,-02:37:32.77,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.015932,10.968709,-74.908118
11196,VAST_0331+00A,31,03:20:31.152,-02:37:32.77,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,17.974357,10.955959,-74.676884
11196,VAST_0331+00A,32,03:20:31.577,-01:34:30.4,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.247493,10.985145,-74.917947
11196,VAST_0331+00A,33,03:20:31.788,-00:31:29.93,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.567238,10.984381,-75.146996
11196,VAST_0331+00A,34,03:20:31.788,+00:31:29.93,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.651480,11.068561,-75.371750
11196,VAST_0331+00A,35,03:20:31.577,+01:34:30.4,2020-01-11 11:40:19.578,2020-01-11 11:52:06.261,72,18.775141,11.327219,-74.901644
11197,VAST_0241+00A,0,02:39:16.999,+00:31:29.93,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,19.851826,11.223736,-74.388004
11197,VAST_0241+00A,1,02:43:28.999,+00:31:29.93,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,19.502571,11.052702,-73.770428
11197,VAST_0241+00A,2,02:39:16.999,-00:31:29.93,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,19.397812,11.164576,-73.694720
11197,VAST_0241+00A,3,02:43:28.999,-00:31:29.93,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,19.277360,11.148038,-73.599926
11197,VAST_0241+00A,4,02:35:04.831,+01:34:30.4,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,20.845106,11.022810,-78.531976
11197,VAST_0241+00A,5,02:39:16.958,+01:34:30.4,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,20.659437,10.986802,-78.553750
11197,VAST_0241+00A,6,02:43:29.042,+01:34:30.4,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,20.486033,10.985122,-78.467741
11197,VAST_0241+00A,7,02:47:41.17,+01:34:30.4,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,19.881965,11.298979,-74.488306
11197,VAST_0241+00A,8,02:47:41.042,+00:31:29.93,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,19.569673,11.206441,-74.062142
11197,VAST_0241+00A,9,02:47:41.042,-00:31:29.93,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,19.146428,11.150274,-73.431960
11197,VAST_0241+00A,10,02:47:41.17,-01:34:30.4,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,18.725153,11.113635,-72.694513
11197,VAST_0241+00A,11,02:43:29.042,-01:34:30.4,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,18.820356,11.113882,-72.790302
11197,VAST_0241+00A,12,02:39:16.958,-01:34:30.4,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,18.936463,11.123452,-72.847112
11197,VAST_0241+00A,13,02:35:04.831,-01:34:30.4,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,18.875105,11.074293,-73.616207
11197,VAST_0241+00A,14,02:35:04.958,-00:31:29.93,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,19.544621,11.169359,-73.923380
11197,VAST_0241+00A,15,02:35:04.958,+00:31:29.93,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,20.012890,11.249532,-74.487226
11197,VAST_0241+00A,16,02:30:52.152,+02:37:32.77,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,21.386304,11.145561,-78.648386
11197,VAST_0241+00A,17,02:35:04.577,+02:37:32.77,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,21.194029,11.148231,-78.618210
11197,VAST_0241+00A,18,02:39:16.872,+02:37:32.77,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,21.003963,11.122796,-78.670064
11197,VAST_0241+00A,19,02:43:29.126,+02:37:32.77,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,20.821075,11.103315,-78.688916
11197,VAST_0241+00A,20,02:47:41.424,+02:37:32.77,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,20.628742,11.079709,-78.737683
11197,VAST_0241+00A,21,02:51:53.849,+02:37:32.77,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,20.419735,11.081812,-78.717007
11197,VAST_0241+00A,22,02:51:53.424,+01:34:30.4,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,19.246989,11.215493,-74.862564
11197,VAST_0241+00A,23,02:51:53.213,+00:31:29.93,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,19.503411,12.847500,-58.655769
11197,VAST_0241+00A,24,02:51:53.213,-00:31:29.93,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,19.197422,12.740089,-57.497694
11197,VAST_0241+00A,25,02:51:53.424,-01:34:30.4,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,18.530991,10.749415,-71.446973
11197,VAST_0241+00A,26,02:51:53.849,-02:37:32.77,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,18.102902,10.921264,-71.431044
11197,VAST_0241+00A,27,02:47:41.424,-02:37:32.77,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,18.389144,11.085514,-72.055298
11197,VAST_0241+00A,28,02:43:29.126,-02:37:32.77,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,18.479510,11.095174,-72.064739
11197,VAST_0241+00A,29,02:39:16.872,-02:37:32.77,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,18.485781,10.801467,-72.025020
11197,VAST_0241+00A,30,02:35:04.577,-02:37:32.77,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,18.498531,11.037254,-72.831456
11197,VAST_0241+00A,31,02:30:52.152,-02:37:32.77,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,18.621005,11.023650,-72.966077
11197,VAST_0241+00A,32,02:30:52.577,-01:34:30.4,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,19.006050,11.058715,-73.770889
11197,VAST_0241+00A,33,02:30:52.788,-00:31:29.93,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,19.490808,11.106358,-74.626042
11197,VAST_0241+00A,34,02:30:52.788,+00:31:29.93,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,19.955571,11.180857,-75.267974
11197,VAST_0241+00A,35,02:30:52.577,+01:34:30.4,2020-01-11 11:53:55.747,2020-01-11 12:05:52.383,73,21.022247,11.032841,-78.562602
11198,VAST_0216+00A,0,02:14:27,+00:31:29.93,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.984301,11.101089,-78.213107
11198,VAST_0216+00A,1,02:18:39,+00:31:29.93,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.714556,10.924829,-78.350442
11198,VAST_0216+00A,2,02:14:27,-00:31:29.93,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.780452,11.022531,-78.666928
11198,VAST_0216+00A,3,02:18:39,-00:31:29.93,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.575548,11.013908,-78.677341
11198,VAST_0216+00A,4,02:10:14.83,+01:34:30.4,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.732863,11.188614,-76.309531
11198,VAST_0216+00A,5,02:14:26.957,+01:34:30.4,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.816413,11.180317,-77.074293
11198,VAST_0216+00A,6,02:18:39.043,+01:34:30.4,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.838392,11.175049,-77.620954
11198,VAST_0216+00A,7,02:22:51.17,+01:34:30.4,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.846785,11.162970,-78.095531
11198,VAST_0216+00A,8,02:22:51.043,+00:31:29.93,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.745814,11.072334,-78.601712
11198,VAST_0216+00A,9,02:22:51.043,-00:31:29.93,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.288796,10.982574,-78.520135
11198,VAST_0216+00A,10,02:22:51.17,-01:34:30.4,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,20.646364,10.934772,-77.904183
11198,VAST_0216+00A,11,02:18:39.043,-01:34:30.4,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,20.931665,10.959649,-78.095067
11198,VAST_0216+00A,12,02:14:26.957,-01:34:30.4,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.190473,10.954600,-78.209952
11198,VAST_0216+00A,13,02:10:14.83,-01:34:30.4,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.260806,10.910640,-78.899015
11198,VAST_0216+00A,14,02:10:14.957,-00:31:29.93,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.916163,11.046646,-78.441459
11198,VAST_0216+00A,15,02:10:14.957,+00:31:29.93,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.972067,11.125510,-77.678684
11198,VAST_0216+00A,16,02:06:02.153,+02:37:32.77,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.337049,11.262130,-73.738759
11198,VAST_0216+00A,17,02:10:14.575,+02:37:32.77,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.428165,11.248851,-74.741527
11198,VAST_0216+00A,18,02:14:26.873,+02:37:32.77,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.522317,11.255321,-75.637189
11198,VAST_0216+00A,19,02:18:39.127,+02:37:32.77,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.618556,11.257017,-76.435897
11198,VAST_0216+00A,20,02:22:51.425,+02:37:32.77,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.674726,11.238704,-77.107015
11198,VAST_0216+00A,21,02:27:03.847,+02:37:32.77,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.701481,11.245331,-77.603252
11198,VAST_0216+00A,22,02:27:03.425,+01:34:30.4,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.188549,11.069532,-79.123374
11198,VAST_0216+00A,23,02:27:03.211,+00:31:29.93,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,20.333942,13.661337,-64.662714
11198,VAST_0216+00A,24,02:27:03.211,-00:31:29.93,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,19.955504,13.519057,-63.719371
11198,VAST_0216+00A,25,02:27:03.425,-01:34:30.4,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,19.856596,10.842284,-73.023940
11198,VAST_0216+00A,26,02:27:03.847,-02:37:32.77,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,19.243860,11.022714,-72.798730
11198,VAST_0216+00A,27,02:22:51.425,-02:37:32.77,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,19.699978,11.209228,-73.390672
11198,VAST_0216+00A,28,02:18:39.127,-02:37:32.77,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,19.932134,11.225275,-73.696423
11198,VAST_0216+00A,29,02:14:26.873,-02:37:32.77,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,20.120997,10.919456,-73.794300
11198,VAST_0216+00A,30,02:10:14.575,-02:37:32.77,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,20.306421,11.172664,-75.028093
11198,VAST_0216+00A,31,02:06:02.153,-02:37:32.77,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,20.965114,10.855248,-78.536255
11198,VAST_0216+00A,32,02:06:02.575,-01:34:30.4,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.476502,10.934827,-78.811796
11198,VAST_0216+00A,33,02:06:02.789,-00:31:29.93,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.686940,10.986354,-78.577128
11198,VAST_0216+00A,34,02:06:02.789,+00:31:29.93,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.602638,11.057202,-77.500116
11198,VAST_0216+00A,35,02:06:02.575,+01:34:30.4,2020-01-11 12:06:42.150,2020-01-11 12:18:38.786,73,21.603581,11.188264,-75.369413
11199,VAST_0306+00A,0,03:04:06,+00:31:29.93,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,19.915313,11.235183,-74.332116
11199,VAST_0306+00A,1,03:08:18,+00:31:29.93,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,19.541583,11.053601,-73.835559
11199,VAST_0306+00A,2,03:04:06,-00:31:29.93,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,19.450770,11.168880,-73.738817
11199,VAST_0306+00A,3,03:08:18,-00:31:29.93,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,19.310861,11.150294,-73.697924
11199,VAST_0306+00A,4,02:59:53.83,+01:34:30.4,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,20.922232,11.039700,-78.562107
11199,VAST_0306+00A,5,03:04:05.957,+01:34:30.4,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,20.742170,11.004789,-78.535910
11199,VAST_0306+00A,6,03:08:18.043,+01:34:30.4,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,20.563624,10.993747,-78.495713
11199,VAST_0306+00A,7,03:12:30.17,+01:34:30.4,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,19.937362,11.312557,-74.519437
11199,VAST_0306+00A,8,03:12:30.043,+00:31:29.93,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,19.624481,11.201811,-74.133800
11199,VAST_0306+00A,9,03:12:30.043,-00:31:29.93,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,19.178062,11.139906,-73.483267
11199,VAST_0306+00A,10,03:12:30.17,-01:34:30.4,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,18.759541,11.123524,-72.710483
11199,VAST_0306+00A,11,03:08:18.043,-01:34:30.4,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,18.860745,11.120528,-72.810746
11199,VAST_0306+00A,12,03:04:05.957,-01:34:30.4,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,18.983574,11.134287,-72.883166
11199,VAST_0306+00A,13,02:59:53.83,-01:34:30.4,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,18.922968,11.070231,-73.703054
11199,VAST_0306+00A,14,02:59:53.957,-00:31:29.93,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,19.613987,11.190999,-73.951919
11199,VAST_0306+00A,15,02:59:53.957,+00:31:29.93,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,20.535214,10.930606,-78.395335
11199,VAST_0306+00A,16,02:55:41.153,+02:37:32.77,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,21.450460,11.153679,-78.637848
11199,VAST_0306+00A,17,02:59:53.575,+02:37:32.77,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,21.256670,11.151516,-78.593998
11199,VAST_0306+00A,18,03:04:05.873,+02:37:32.77,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,21.081859,11.129238,-78.634067
11199,VAST_0306+00A,19,03:08:18.127,+02:37:32.77,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,20.895125,11.112289,-78.698974
11199,VAST_0306+00A,20,03:12:30.425,+02:37:32.77,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,20.712230,11.085988,-78.761159
11199,VAST_0306+00A,21,03:16:42.847,+02:37:32.77,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,20.500504,11.072823,-78.752833
11199,VAST_0306+00A,22,03:16:42.425,+01:34:30.4,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,19.297133,11.225173,-74.937951
11199,VAST_0306+00A,23,03:16:42.211,+00:31:29.93,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,19.503421,12.864723,-58.888630
11199,VAST_0306+00A,24,03:16:42.211,-00:31:29.93,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,19.204803,12.760289,-57.635870
11199,VAST_0306+00A,25,03:16:42.425,-01:34:30.4,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,18.559643,10.747145,-71.460789
11199,VAST_0306+00A,26,03:16:42.847,-02:37:32.77,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,18.130037,10.927515,-71.385044
11199,VAST_0306+00A,27,03:12:30.425,-02:37:32.77,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,18.417755,11.098565,-72.050395
11199,VAST_0306+00A,28,03:08:18.127,-02:37:32.77,2020-01-11 12:20:28.272,2020-01-11 12:32:24.908,73,18.505459,11.091087,-72.081117
