SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,NINT,BMAJ,BMIN,BPA
50634,887.5,VAST_1135-62,0,11:30:42.228,-61:58:08.800,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.424073225398296,11.256898636354968,39.7176176064578
50634,887.5,VAST_1135-62,1,11:39:38.460,-61:58:08.800,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.231763177886702,11.371190394117132,37.5712542596281
50634,887.5,VAST_1135-62,2,11:30:32.621,-63:01:08.040,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.610554016152014,11.23683999480198,39.0044429118945
50634,887.5,VAST_1135-62,3,11:39:48.067,-63:01:08.040,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.432929562446317,11.375113308881904,36.7082612267017
50634,887.5,VAST_1135-62,4,11:22:13.121,-60:53:02.440,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.40266468333977,11.27351745784458,43.206678245699
50634,887.5,VAST_1135-62,5,11:30:51.108,-60:55:08.870,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.2349772362696,11.253418316275392,40.5455025731362
50634,887.5,VAST_1135-62,6,11:39:29.580,-60:55:08.870,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.105082460076684,11.272200181213536,37.8838153500955
50634,887.5,VAST_1135-62,7,11:48:07.567,-60:53:02.440,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,14.917471274998189,11.375726408094277,35.6862100832347
50634,887.5,VAST_1135-62,8,11:48:34.145,-61:55:58.120,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.100240290591383,11.383622964945,34.6667298453134
50634,887.5,VAST_1135-62,9,11:49:02.890,-62:58:52.680,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.297052521666094,11.390071274607168,33.7087746767396
50634,887.5,VAST_1135-62,10,11:49:34.068,-64:01:47.420,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.479370808779349,11.371953478769784,32.7334773045984
50634,887.5,VAST_1135-62,11,11:39:58.488,-64:04:07.900,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.640351130843351,11.385827719016149,35.7889048743973
50634,887.5,VAST_1135-62,12,11:30:22.200,-64:04:07.900,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.794198892635617,11.284259276928095,38.4218925112678
50634,887.5,VAST_1135-62,13,11:20:46.620,-64:01:47.420,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.945764102865072,11.217595341830975,41.0612718923988
50634,887.5,VAST_1135-62,14,11:21:17.798,-62:58:52.680,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.734210651276005,11.224895178309083,41.7008457014626
50634,887.5,VAST_1135-62,15,11:21:46.543,-61:55:58.120,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.572981193524136,11.261512440605989,42.4474142563835
50634,887.5,VAST_1135-62,16,11:14:17.498,-59:45:59.760,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.354158026718125,11.252556181577196,46.5799234663346
50634,887.5,VAST_1135-62,17,11:22:37.769,-59:50:04.490,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.214658720338477,11.2635187500132,43.9863486874232
50634,887.5,VAST_1135-62,18,11:30:59.340,-59:52:06.960,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.07814037413273,11.271207974005511,41.3928170116725
50634,887.5,VAST_1135-62,19,11:39:21.348,-59:52:06.960,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,14.937528908111329,11.27397652646796,38.7955702370758
50634,887.5,VAST_1135-62,20,11:47:42.919,-59:50:04.490,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,14.750912252123497,11.37943585186056,36.7572594058767
50634,887.5,VAST_1135-62,21,11:56:03.190,-59:45:59.760,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,14.690337368804675,11.300441850774828,33.5954890942265
50634,887.5,VAST_1135-62,22,11:56:44.093,-60:48:49.930,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,14.799874728031597,11.395447010448876,32.8971150810273
50634,887.5,VAST_1135-62,23,11:57:28.190,-61:51:37.080,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,14.97436384296078,11.392359181476156,31.7884309136463
50634,887.5,VAST_1135-62,24,11:58:15.862,-62:54:22.360,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.155106332830632,11.380988704461156,30.6983139993497
50634,887.5,VAST_1135-62,25,11:59:07.548,-63:57:06.880,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.346863587746835,11.37528397056492,29.6647926887026
50634,887.5,VAST_1135-62,26,12:00:03.775,-64:59:51.790,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.562357210810546,11.389135855014503,28.6742947922212
50634,887.5,VAST_1135-62,27,11:50:07.999,-65:04:43.460,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.686649998360425,11.37055656408174,31.7987648665823
50634,887.5,VAST_1135-62,28,11:40:09.830,-65:07:09.550,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.825503962070531,11.360299063115088,34.9272674932211
50634,887.5,VAST_1135-62,29,11:30:10.858,-65:07:09.550,2023-06-21 11:21:51.446,2023-06-21 11:33:58.036,73,15.962675988281545,11.33960439777066,38.0404045549549
