SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,NINT,BMAJ,BMIN,BPA
49571,887.5,VAST_0855-43,0,8:52:55.582,-43:20:43.190,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.439547698865812,11.20481703516582,36.1758828120854
49571,887.5,VAST_0855-43,1,8:58:42.091,-43:20:43.190,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.376748577153904,11.178272956085063,34.3209255403942
49571,887.5,VAST_0855-43,2,8:52:52.502,-44:23:42.900,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.54222064435732,11.178981164724156,35.8120327236401
49571,887.5,VAST_0855-43,3,8:58:45.170,-44:23:42.900,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.47647445468368,11.155995240946307,33.9919123547883
49571,887.5,VAST_0855-43,4,8:47:17.868,-42:16:37.920,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.415689652161292,11.240401406989967,38.5655289793238
49571,887.5,VAST_0855-43,5,8:52:58.500,-42:17:42.860,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.349633588417348,11.223171693114336,36.5298349467064
49571,887.5,VAST_0855-43,6,8:58:39.175,-42:17:42.860,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.28776771341986,11.197533789911809,34.6335075442449
49571,887.5,VAST_0855-43,7,9:04:19.807,-42:16:37.920,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.220154820669006,11.170668554222436,32.7435069705567
49571,887.5,VAST_0855-43,8,9:04:28.555,-43:19:37.160,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.317354876457197,11.170773584814311,32.3023348540837
49571,887.5,VAST_0855-43,9,9:04:37.788,-44:22:35.690,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.419391967840888,11.152254851752428,31.9698547695512
49571,887.5,VAST_0855-43,10,9:04:47.539,-45:25:34.750,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.497998336334154,11.1211916664969,31.5885426396912
49571,887.5,VAST_0855-43,11,8:58:48.425,-45:26:43.220,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.564124328724027,11.143868055268392,33.5441171222031
49571,887.5,VAST_0855-43,12,8:52:49.250,-45:26:43.220,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.621753338686108,11.15625460362912,35.4901584121702
49571,887.5,VAST_0855-43,13,8:46:50.134,-45:25:34.750,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.723826903061775,11.208577552632216,37.4145800928293
49571,887.5,VAST_0855-43,14,8:46:59.887,-44:22:35.690,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.614493773576031,11.22290359887834,37.7504765524222
49571,887.5,VAST_0855-43,15,8:47:09.118,-43:19:37.160,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.508577607766552,11.230583544949427,38.158516489663
49571,887.5,VAST_0855-43,16,8:41:51.173,-41:11:28.860,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.38165553335477,11.273217544008972,40.8347834116141
49571,887.5,VAST_0855-43,17,8:47:26.165,-41:13:36.700,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.327291737113766,11.264794170491015,38.8457495638692
49571,887.5,VAST_0855-43,18,8:53:01.267,-41:14:40.600,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.259408729856704,11.237076300081853,36.8568549098001
49571,887.5,VAST_0855-43,19,8:58:36.408,-41:14:40.600,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.201422151349131,11.219920806789611,34.9487782269673
49571,887.5,VAST_0855-43,20,9:04:11.510,-41:13:36.700,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.044861986249996,11.216208369367296,32.7194017943586
49571,887.5,VAST_0855-43,21,9:09:46.502,-41:11:28.860,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,13.984818433325533,11.190883700928527,30.8114219883588
49571,887.5,VAST_0855-43,22,9:10:00.314,-42:14:28.070,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.0708983437648,11.17847836199999,30.4562611185511
49571,887.5,VAST_0855-43,23,9:10:14.878,-43:17:25.150,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.141855184950806,11.144628403297991,30.0545594215549
49571,887.5,VAST_0855-43,24,9:10:30.247,-44:20:21.340,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.357644334461655,11.127692312847037,30.1448766165088
49571,887.5,VAST_0855-43,25,9:10:46.478,-45:23:17.840,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.454526112729678,11.120990979555252,29.6690608573778
49571,887.5,VAST_0855-43,26,9:11:03.641,-46:26:16.010,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.530456892592252,11.08368300561804,29.2834619991669
49571,887.5,VAST_0855-43,27,9:04:57.852,-46:28:35.620,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.631391340213725,11.140337827370375,31.1499557230871
49571,887.5,VAST_0855-43,28,8:58:51.864,-46:29:45.420,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.690478433562172,11.153637273392857,33.1235422199148
49571,887.5,VAST_0855-43,29,8:52:45.811,-46:29:45.420,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.762674336652532,11.176998029788212,35.1007760537619
49571,887.5,VAST_0855-43,30,8:46:39.823,-46:28:35.620,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.817870280954944,11.179830782459556,37.1123164773841
49571,887.5,VAST_0855-43,31,8:40:34.034,-46:26:16.010,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.8934586000843,11.19399528404808,39.2059437132562
49571,887.5,VAST_0855-43,32,8:40:51.194,-45:23:17.840,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.769431323066224,11.219680465826688,39.3621853914287
49571,887.5,VAST_0855-43,33,8:41:07.428,-44:20:21.340,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.694503856901273,11.250781442107092,39.4091892924971
49571,887.5,VAST_0855-43,34,8:41:22.795,-43:17:25.150,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.593720486271977,11.26109652340392,40.1047301397187
49571,887.5,VAST_0855-43,35,8:41:37.361,-42:14:28.070,2023-04-21 12:31:19.327,2023-04-21 12:43:35.870,74,14.49362529091278,11.276317725378949,40.4400440865219
49572,887.5,VAST_0913-50,0,9:10:36.492,-49:34:05.120,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,15.087078817323086,11.111883623163864,33.9790566734241
49572,887.5,VAST_0913-50,1,9:17:05.045,-49:34:05.120,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,15.016467959634854,11.075523728868466,32.0808204975324
49572,887.5,VAST_0913-50,2,9:10:32.189,-50:37:04.730,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,15.228049566854304,11.07402376662918,33.7665583424376
49572,887.5,VAST_0913-50,3,9:17:09.350,-50:37:04.730,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,15.151410088276537,11.060832371383547,31.795603596551
49572,887.5,VAST_0913-50,4,9:04:20.222,-48:29:44.590,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,15.06115639800515,11.160135578478348,36.4923367206892
49572,887.5,VAST_0913-50,5,9:10:40.553,-48:31:04.840,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,14.952165314533271,11.106065099727289,34.4435116537337
49572,887.5,VAST_0913-50,6,9:17:00.986,-48:31:04.840,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,14.914266619745124,11.111264115300791,32.3803753956413
49572,887.5,VAST_0913-50,7,9:23:21.314,-48:29:44.590,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,14.823513883970207,11.08470827754961,30.4142580705649
49572,887.5,VAST_0913-50,8,9:23:33.482,-49:32:43.190,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,14.943502839894553,11.070119937206089,30.0020835254979
49572,887.5,VAST_0913-50,9,9:23:46.382,-50:35:40.990,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,15.081803583693445,11.066474572579189,29.6020301520057
49572,887.5,VAST_0913-50,10,9:24:00.079,-51:38:39.260,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,15.232656585102662,11.068456809541464,29.1947052480797
49572,887.5,VAST_0913-50,11,9:17:13.920,-51:40:04.940,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,15.305549306135472,11.081641243886208,31.3107128522232
49572,887.5,VAST_0913-50,12,9:10:27.619,-51:40:04.940,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,15.365066638899275,11.083968910876896,33.3572809052446
49572,887.5,VAST_0913-50,13,9:03:41.460,-51:38:39.260,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,15.457621503171454,11.108333715340176,35.4525971043282
49572,887.5,VAST_0913-50,14,9:03:55.154,-50:35:40.990,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,15.316000737504302,11.134405505191932,35.7748423073162
49572,887.5,VAST_0913-50,15,9:04:08.054,-49:32:43.190,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,15.169812122028672,11.129909801885784,36.1164554921025
49572,887.5,VAST_0913-50,16,8:58:19.330,-47:24:06.620,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,15.021913526246305,11.206073287604772,38.821723855209
49572,887.5,VAST_0913-50,17,9:04:31.716,-47:26:43.980,2023-04-21 12:49:32.529,2023-04-21 13:01:39.118,73,14.940118933145676,11.17813311525024,36.7984587809565
