SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,NINT,BMAJ,BMIN,BPA
15632,888,VAST_2028-06A,0,20:26:51.362,-05:46:28.13,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,11.756587,10.335837,71.750584
15632,888,VAST_2028-06A,1,20:31:04.637,-05:46:28.13,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.034823,10.514203,74.295084
15632,888,VAST_2028-06A,2,20:26:51.106,-06:49:27.95,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,11.686801,10.325515,71.092365
15632,888,VAST_2028-06A,3,20:31:04.894,-06:49:27.95,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,11.949203,10.503171,73.984073
15632,888,VAST_2028-06A,4,20:22:38.686,-04:43:20.03,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.079256,10.524898,72.501115
15632,888,VAST_2028-06A,5,20:26:51.576,-04:43:27.66,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.039514,10.539452,72.524506
15632,888,VAST_2028-06A,6,20:31:04.423,-04:43:27.66,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.279482,10.701258,74.736661
15632,888,VAST_2028-06A,7,20:35:17.314,-04:43:20.03,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.256499,10.708914,74.80591
15632,888,VAST_2028-06A,8,20:35:17.954,-05:46:20.5,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.145393,10.674503,74.176107
15632,888,VAST_2028-06A,9,20:35:18.722,-06:49:20.32,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.075188,10.660264,73.864416
15632,888,VAST_2028-06A,10,20:35:19.625,-07:52:20.75,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.011828,10.647318,73.952218
15632,888,VAST_2028-06A,11,20:31:05.194,-07:52:28.45,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.009651,10.634897,73.869537
15632,888,VAST_2028-06A,12,20:26:50.806,-07:52:28.45,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.028206,10.61832,73.738097
15632,888,VAST_2028-06A,13,20:22:36.377,-07:52:20.75,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.05073,10.615562,73.785334
15632,888,VAST_2028-06A,14,20:22:37.277,-06:49:20.32,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,11.888279,10.480244,71.144692
15632,888,VAST_2028-06A,15,20:22:38.047,-05:46:20.5,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,11.98627,10.513485,72.030499
15632,888,VAST_2028-06A,16,20:18:26.52,-03:40:02.39,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.231593,10.520466,72.884407
15632,888,VAST_2028-06A,17,20:22:39.197,-03:40:17.65,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.178698,10.527232,72.743205
15632,888,VAST_2028-06A,18,20:26:51.746,-03:40:25.28,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.135482,10.525811,72.526563
15632,888,VAST_2028-06A,19,20:31:04.255,-03:40:25.28,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.095059,10.553327,72.479504
15632,888,VAST_2028-06A,20,20:35:16.805,-03:40:17.65,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.374251,10.733781,75.216775
15632,888,VAST_2028-06A,21,20:39:29.479,-03:40:02.39,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.195963,10.64198,75.704258
15632,888,VAST_2028-06A,22,20:39:30.329,-04:43:04.76,2020-08-28 14:21:27.973,2020-08-28 14:33:24.609,69,12.238406,10.716719,75.021361
