SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,NINT,BMAJ,BMIN,BPA
74332,887.5,VAST_0714+06,0,7:12:22.073,+6:49:11.099,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.142410278320312,12.274755477905272,-58.24111557006836
74332,887.5,VAST_0714+06,1,7:16:35.858,+6:49:11.099,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.023533821105955,12.33049488067627,-59.19888687133789
74332,887.5,VAST_0714+06,2,7:12:22.330,+5:46:11.239,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.076780319213867,12.245169639587402,-65.15911865234375
74332,887.5,VAST_0714+06,3,7:16:35.601,+5:46:11.239,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,13.92437744140625,12.286190032958984,-67.45590209960938
74332,887.5,VAST_0714+06,4,7:08:07.346,+7:52:03.901,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.465590476989746,12.211052894592283,-51.926048278808594
74332,887.5,VAST_0714+06,5,7:12:21.773,+7:52:11.570,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.299810409545898,12.261255264282228,-51.91435623168945
74332,887.5,VAST_0714+06,6,7:16:36.158,+7:52:11.570,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.117369651794434,12.31515121459961,-52.37171936035156
74332,887.5,VAST_0714+06,7,7:20:50.585,+7:52:03.901,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,13.958989143371582,12.367127418518066,-52.73019790649414
74332,887.5,VAST_0714+06,8,7:20:49.686,+6:49:03.430,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,13.701266288757324,12.259532928466797,-60.94157791137695
74332,887.5,VAST_0714+06,9,7:20:48.915,+5:46:03.611,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,13.808357238769531,12.324804306030272,-70.39530944824219
74332,887.5,VAST_0714+06,10,7:20:48.276,+4:43:03.140,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,13.865837097167969,12.23950481414795,-79.03179168701172
74332,887.5,VAST_0714+06,11,7:16:35.389,+4:43:10.780,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,13.940686225891112,12.216269493103027,-75.41055297851562
74332,887.5,VAST_0714+06,12,7:12:22.540,+4:43:10.780,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.048166275024414,12.188620567321776,-72.56419372558594
74332,887.5,VAST_0714+06,13,7:08:09.653,+4:43:03.140,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.170732498168944,12.165130615234377,-70.17827606201172
74332,887.5,VAST_0714+06,14,7:08:09.014,+5:46:03.611,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.202021598815918,12.211640357971191,-63.46455764770508
74332,887.5,VAST_0714+06,15,7:08:08.245,+6:49:03.430,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.314491271972656,12.21070671081543,-57.36324691772461
74332,887.5,VAST_0714+06,16,7:03:51.070,+8:54:50.831,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.84219741821289,12.157776832580566,-47.60377883911133
74332,887.5,VAST_0714+06,17,7:08:06.312,+8:55:06.239,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.675500869750977,12.20040512084961,-47.22722625732422
74332,887.5,VAST_0714+06,18,7:12:21.427,+8:55:13.940,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.50758934020996,12.243914604187012,-46.85329818725586
74332,887.5,VAST_0714+06,19,7:16:36.502,+8:55:13.940,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.35112762451172,12.301865577697754,-46.44702911376953
74332,887.5,VAST_0714+06,20,7:20:51.619,+8:55:06.239,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.190512657165527,12.345685958862305,-46.03402328491211
74332,887.5,VAST_0714+06,21,7:25:06.863,+8:54:50.831,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.008404731750488,12.400675773620604,-45.63779067993164
74332,887.5,VAST_0714+06,22,7:25:05.136,+7:51:48.530,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,13.818373680114746,12.438294410705566,-53.26606750488281
74332,887.5,VAST_0714+06,23,7:25:03.636,+6:48:48.129,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,13.718423843383787,12.43187427520752,-63.319766998291016
74332,887.5,VAST_0714+06,24,7:25:02.355,+5:45:48.350,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,13.7154541015625,12.365449905395508,-73.70902252197266
74332,887.5,VAST_0714+06,25,7:25:01.291,+4:42:47.881,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,13.801459312438965,12.24700927734375,-82.53980255126953
74332,887.5,VAST_0714+06,26,7:25:00.441,+3:39:45.540,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,13.966520309448242,12.082956314086914,-89.07080078125
74332,887.5,VAST_0714+06,27,7:20:47.767,+3:40:00.770,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,13.997438430786133,12.103497505187988,-85.75397491455078
74332,887.5,VAST_0714+06,28,7:16:35.219,+3:40:08.400,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.054468154907228,12.111764907836914,-82.45800018310547
74332,887.5,VAST_0714+06,29,7:12:22.711,+3:40:08.400,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.121055603027344,12.109577178955078,-79.38794708251953
74332,887.5,VAST_0714+06,30,7:08:10.164,+3:40:00.770,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.210082054138184,12.092765808105469,-76.5780029296875
74332,887.5,VAST_0714+06,31,7:03:57.490,+3:39:45.540,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.319113731384276,12.073047637939451,-74.21699523925781
74332,887.5,VAST_0714+06,32,7:03:56.640,+4:42:47.881,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.301873207092283,12.140374183654783,-68.01326751708984
74332,887.5,VAST_0714+06,33,7:03:55.576,+5:45:48.350,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.38068389892578,12.168092727661133,-62.01725769042969
74332,887.5,VAST_0714+06,34,7:03:54.294,+6:48:48.129,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.491823196411133,12.176644325256348,-56.72243118286133
74332,887.5,VAST_0714+06,35,7:03:52.793,+7:51:48.530,2025-06-09 07:42:07.332,2025-06-09 07:54:13.921,73,14.648011207580566,12.172873497009276,-51.81654357910156
74333,887.5,VAST_0739+06,0,7:37:11.726,+6:49:11.099,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.736821174621582,12.424949645996094,-62.92170715332031
74333,887.5,VAST_0739+06,1,7:41:25.512,+6:49:11.099,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.653438568115234,12.50096321105957,-65.30987548828125
74333,887.5,VAST_0739+06,2,7:37:11.982,+5:46:11.239,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.744720458984377,12.35379409790039,-72.97588348388672
74333,887.5,VAST_0739+06,3,7:41:25.256,+5:46:11.239,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.645855903625488,12.386248588562012,-77.17728424072266
74333,887.5,VAST_0739+06,4,7:32:57.001,+7:52:03.901,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.992470741271973,12.35852336883545,-52.64498519897461
74333,887.5,VAST_0739+06,5,7:37:11.426,+7:52:11.570,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.85002326965332,12.424010276794434,-53.085182189941406
74333,887.5,VAST_0739+06,6,7:41:25.812,+7:52:11.570,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.703627586364746,12.491684913635254,-54.23497009277344
74333,887.5,VAST_0739+06,7,7:45:40.241,+7:52:03.901,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.564817428588867,12.56362533569336,-56.01307678222656
74333,887.5,VAST_0739+06,8,7:45:39.338,+6:49:03.430,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.37368869781494,12.410711288452148,-69.78326416015625
74333,887.5,VAST_0739+06,9,7:45:38.569,+5:46:03.611,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.587247848510742,12.39070987701416,-82.02690124511719
74333,887.5,VAST_0739+06,10,7:45:37.932,+4:43:03.140,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.748522758483888,12.213308334350586,-89.72383880615234
74333,887.5,VAST_0739+06,11,7:41:25.043,+4:43:10.780,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.765438079833984,12.233722686767578,-85.90589141845703
74333,887.5,VAST_0739+06,12,7:37:12.197,+4:43:10.780,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.814775466918944,12.235231399536133,-81.8177490234375
74333,887.5,VAST_0739+06,13,7:32:59.310,+4:43:03.140,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.880895614624023,12.22943115234375,-78.23486328125
74333,887.5,VAST_0739+06,14,7:32:58.671,+5:46:03.611,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.828913688659668,12.329232215881348,-69.7130126953125
74333,887.5,VAST_0739+06,15,7:32:57.900,+6:49:03.430,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.869589805603027,12.355937004089355,-60.87234115600586
74333,887.5,VAST_0739+06,16,7:28:40.726,+8:54:50.831,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,14.375653266906738,12.279004096984863,-46.53060531616211
74333,887.5,VAST_0739+06,17,7:32:55.966,+8:55:06.239,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,14.218730926513672,12.33180046081543,-46.09385299682617
74333,887.5,VAST_0739+06,18,7:37:11.083,+8:55:13.940,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,14.049209594726562,12.390752792358398,-45.65805816650391
74333,887.5,VAST_0739+06,19,7:41:26.158,+8:55:13.940,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.911288261413574,12.465228080749512,-45.18966293334961
74333,887.5,VAST_0739+06,20,7:45:41.274,+8:55:06.239,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.76821231842041,12.528935432434082,-44.85747146606445
74333,887.5,VAST_0739+06,21,7:49:56.516,+8:54:50.831,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.6185941696167,12.60035514831543,-44.77506256103516
74333,887.5,VAST_0739+06,22,7:49:54.792,+7:51:48.530,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.450182914733888,12.64143180847168,-58.51071166992188
74333,887.5,VAST_0739+06,23,7:49:53.289,+6:48:48.129,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.434514045715332,12.5732421875,-75.2983627319336
74333,887.5,VAST_0739+06,24,7:49:52.009,+5:45:48.350,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.557690620422363,12.40259075164795,-86.92919158935547
74333,887.5,VAST_0739+06,25,7:49:50.945,+4:42:47.881,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.727493286132812,12.189899444580078,87.32280731201172
74333,887.5,VAST_0739+06,26,7:49:50.096,+3:39:45.540,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.94512176513672,11.970322608947754,83.44115447998047
74333,887.5,VAST_0739+06,27,7:45:37.423,+3:40:00.770,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.927508354187012,12.012249946594238,86.01042175292969
74333,887.5,VAST_0739+06,28,7:41:24.875,+3:40:08.400,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.953755378723145,12.059666633605955,88.5859603881836
74333,887.5,VAST_0739+06,29,7:37:12.367,+3:40:08.400,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.97531795501709,12.09233570098877,-88.48590850830078
74333,887.5,VAST_0739+06,30,7:32:59.819,+3:40:00.770,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,14.005813598632812,12.103837966918944,-85.19313049316406
74333,887.5,VAST_0739+06,31,7:28:47.142,+3:39:45.540,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,14.056076049804688,12.106043815612791,-81.89810180664062
74333,887.5,VAST_0739+06,32,7:28:46.296,+4:42:47.881,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.96048641204834,12.2184419631958,-74.73348236083984
74333,887.5,VAST_0739+06,33,7:28:45.231,+5:45:48.350,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,13.953514099121094,12.28101921081543,-66.83894348144531
74333,887.5,VAST_0739+06,34,7:28:43.949,+6:48:48.129,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,14.021306991577148,12.306754112243652,-59.13877868652344
74333,887.5,VAST_0739+06,35,7:28:42.449,+7:51:48.530,2025-06-09 07:55:03.688,2025-06-09 08:07:20.230,74,14.174254417419434,12.304330825805664,-52.06968307495117
74334,887.5,VAST_0804+06,0,8:02:01.382,+6:49:11.099,2025-06-09 08:08:19.950,2025-06-09 08:20:26.539,73,13.450101852416992,12.568331718444824,-73.8679428100586
74334,887.5,VAST_0804+06,1,8:06:15.168,+6:49:11.099,2025-06-09 08:08:19.950,2025-06-09 08:20:26.539,73,13.415555953979492,12.61574649810791,-79.35735321044922
74334,887.5,VAST_0804+06,2,8:02:01.639,+5:46:11.239,2025-06-09 08:08:19.950,2025-06-09 08:20:26.539,73,13.572856903076172,12.397579193115234,-85.35269927978516
74334,887.5,VAST_0804+06,3,8:06:14.910,+5:46:11.239,2025-06-09 08:08:19.950,2025-06-09 08:20:26.539,73,13.531994819641112,12.383387565612791,89.81977844238281
74334,887.5,VAST_0804+06,4,7:57:46.655,+7:52:03.901,2025-06-09 08:08:19.950,2025-06-09 08:20:26.539,73,13.613625526428224,12.553025245666504,-55.31453704833984
74334,887.5,VAST_0804+06,5,8:02:01.082,+7:52:11.570,2025-06-09 08:08:19.950,2025-06-09 08:20:26.539,73,13.48789119720459,12.628244400024414,-57.45693588256836
74334,887.5,VAST_0804+06,6,8:06:15.469,+7:52:11.570,2025-06-09 08:08:19.950,2025-06-09 08:20:26.539,73,13.373188018798828,12.697443008422852,-61.38349914550781
74334,887.5,VAST_0804+06,7,8:10:29.894,+7:52:03.901,2025-06-09 08:08:19.950,2025-06-09 08:20:26.539,73,13.281441688537598,12.7665433883667,-67.52668762207031
74334,887.5,VAST_0804+06,8,8:10:28.995,+6:49:03.430,2025-06-09 08:08:19.950,2025-06-09 08:20:26.539,73,13.209547996520996,12.46108055114746,-86.6912612915039
74334,887.5,VAST_0804+06,9,8:10:28.226,+5:46:03.611,2025-06-09 08:08:19.950,2025-06-09 08:20:26.539,73,13.515816688537598,12.348148345947266,85.89949798583984
74334,887.5,VAST_0804+06,10,8:10:27.587,+4:43:03.140,2025-06-09 08:08:19.950,2025-06-09 08:20:26.539,73,13.74709701538086,12.11048984527588,82.02303314208984
74334,887.5,VAST_0804+06,11,8:06:14.698,+4:43:10.780,2025-06-09 08:08:19.950,2025-06-09 08:20:26.539,73,13.726410865783691,12.151333808898926,85.09333038330078
74334,887.5,VAST_0804+06,12,8:02:01.853,+4:43:10.780,2025-06-09 08:08:19.950,2025-06-09 08:20:26.539,73,13.733766555786133,12.188187599182127,88.20819091796875
74334,887.5,VAST_0804+06,13,7:57:48.962,+4:43:03.140,2025-06-09 08:08:19.950,2025-06-09 08:20:26.539,73,13.756551742553713,12.215408325195312,-88.65428924560547
