SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,NINT,BMAJ,BMIN,BPA
10888,864.5,VAST_0241-06A,0,2:39:16.363,-5:46:28.129,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.514394760131836,11.175021171569824,81.0729751586914
10888,864.5,VAST_0241-06A,1,2:43:29.638,-5:46:28.129,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.48142147064209,11.139613151550291,80.33100891113281
10888,864.5,VAST_0241-06A,2,2:39:16.106,-6:49:27.950,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.406824111938477,11.107398986816406,80.32099151611328
10888,864.5,VAST_0241-06A,3,2:43:29.894,-6:49:27.950,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.410449028015137,11.149839401245115,81.1748046875
10888,864.5,VAST_0241-06A,4,2:35:03.686,-4:43:20.030,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.703889846801758,11.275371551513672,80.21878051757812
10888,864.5,VAST_0241-06A,5,2:39:16.577,-4:43:27.660,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.664746284484863,11.257294654846191,79.62063598632812
10888,864.5,VAST_0241-06A,6,2:43:29.424,-4:43:27.660,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.6845064163208,11.294878959655762,79.75259399414062
10888,864.5,VAST_0241-06A,7,2:47:42.314,-4:43:20.030,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.66666316986084,11.305257797241213,80.03742980957031
10888,864.5,VAST_0241-06A,8,2:47:42.953,-5:46:20.501,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.563883781433104,11.27375030517578,79.6424560546875
10888,864.5,VAST_0241-06A,9,2:47:43.723,-6:49:20.319,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.490516662597656,11.249547958374023,79.55508422851562
10888,864.5,VAST_0241-06A,10,2:47:44.623,-7:52:20.749,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.418783187866213,11.236248016357422,80.04649353027344
10888,864.5,VAST_0241-06A,11,2:43:30.194,-7:52:28.450,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.419379234313965,11.223767280578612,79.76041412353516
10888,864.5,VAST_0241-06A,12,2:39:15.806,-7:52:28.450,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.418457984924316,11.219340324401855,79.70978546142578
10888,864.5,VAST_0241-06A,13,2:35:01.375,-7:52:20.749,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.39675235748291,11.09029483795166,79.25320434570312
10888,864.5,VAST_0241-06A,14,2:35:02.278,-6:49:20.319,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.33378791809082,11.208394050598145,74.99146270751953
10888,864.5,VAST_0241-06A,15,2:35:03.046,-5:46:20.501,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.59990119934082,11.237656593322754,79.30648040771484
10888,864.5,VAST_0241-06A,16,2:30:51.521,-3:40:02.390,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.816349983215332,11.165740966796877,80.46986389160156
10888,864.5,VAST_0241-06A,17,2:35:04.195,-3:40:17.650,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.83652400970459,11.288252830505373,79.27224731445312
10888,864.5,VAST_0241-06A,18,2:39:16.745,-3:40:25.280,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.7986478805542,11.298135757446287,79.26884460449219
10888,864.5,VAST_0241-06A,19,2:43:29.254,-3:40:25.280,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.775437355041504,11.30885410308838,79.45918273925781
10888,864.5,VAST_0241-06A,20,2:47:41.803,-3:40:17.650,2019-12-19 13:02:28.995,2019-12-19 13:14:25.632,72,12.768921852111816,11.315165519714355,79.59244537353516
