SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,NINT,BMAJ,BMIN,BPA
9667,864.5,VAST_0012+00A,0,0:10:19.001,+0:31:29.930,2019-08-27 14:28:14.841,2019-08-27 14:40:41.337,75,20.721155166625977,12.293511390686035,58.01665878295898
9667,864.5,VAST_0012+00A,1,0:14:31.001,+0:31:29.930,2019-08-27 14:28:14.841,2019-08-27 14:40:41.337,75,23.653627395629883,10.464485168457031,59.69739532470703
9667,864.5,VAST_0012+00A,2,0:10:19.001,-0:31:29.930,2019-08-27 14:28:14.841,2019-08-27 14:40:41.337,75,20.780841827392575,12.52613925933838,59.61685943603516
9667,864.5,VAST_0012+00A,3,0:14:31.001,-0:31:29.930,2019-08-27 14:28:14.841,2019-08-27 14:40:41.337,75,21.90812873840332,10.995742797851562,62.530792236328125
9667,864.5,VAST_0012+00A,4,0:06:06.830,+1:34:30.400,2019-08-27 14:28:14.841,2019-08-27 14:40:41.337,75,21.34748268127441,11.039254188537598,60.41400146484375
9667,864.5,VAST_0012+00A,5,0:10:18.958,+1:34:30.400,2019-08-27 14:28:14.841,2019-08-27 14:40:41.337,75,21.27418327331543,12.314504623413086,57.02967834472656
9667,864.5,VAST_0012+00A,6,0:14:31.042,+1:34:30.400,2019-08-27 14:28:14.841,2019-08-27 14:40:41.337,75,22.62630844116211,11.10124969482422,60.21477127075195
9667,864.5,VAST_0012+00A,7,0:18:43.169,+1:34:30.400,2019-08-27 14:28:14.841,2019-08-27 14:40:41.337,75,23.021583557128903,10.98011302947998,60.310001373291016
9667,864.5,VAST_0012+00A,8,0:18:43.042,+0:31:29.930,2019-08-27 14:28:14.841,2019-08-27 14:40:41.337,75,21.69346237182617,12.12540054321289,58.554481506347656
9667,864.5,VAST_0012+00A,9,0:18:43.042,-0:31:29.930,2019-08-27 14:28:14.841,2019-08-27 14:40:41.337,75,21.38716125488281,12.16861057281494,59.932037353515625
9667,864.5,VAST_0012+00A,10,0:18:43.169,-1:34:30.400,2019-08-27 14:28:14.841,2019-08-27 14:40:41.337,75,22.29753875732422,11.094572067260742,63.337867736816406
9667,864.5,VAST_0012+00A,11,0:14:31.042,-1:34:30.400,2019-08-27 14:28:14.841,2019-08-27 14:40:41.337,75,21.44795608520508,10.96974754333496,63.76031494140625
9667,864.5,VAST_0012+00A,12,0:10:18.958,-1:34:30.400,2019-08-27 14:28:14.841,2019-08-27 14:40:41.337,75,20.17859268188477,12.439417839050291,61.487396240234375
9667,864.5,VAST_0012+00A,13,0:06:06.830,-1:34:30.400,2019-08-27 14:28:14.841,2019-08-27 14:40:41.337,75,20.607881546020508,11.052448272705078,64.06104278564453
