SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,NINT,BMAJ,BMIN,BPA
55602,887.5,VAST_1724-31,0,17:22:15.576,-30:51:39.600,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.194203926020364,11.545414841759616,88.8981889189221
55602,887.5,VAST_1724-31,1,17:27:09.130,-30:51:39.600,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.2722469951418,11.54543963428728,-89.7360064406311
55602,887.5,VAST_1724-31,2,17:22:13.925,-31:54:39.380,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.1786024379274,11.570327722168992,-89.1577110492059
55602,887.5,VAST_1724-31,3,17:27:10.778,-31:54:39.380,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.255528854973347,11.569420866302712,-87.1971446471923
55602,887.5,VAST_1724-31,4,17:17:26.705,-29:47:57.590,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.127338329459905,11.503820213093231,85.163713360803
55602,887.5,VAST_1724-31,5,17:22:17.141,-29:48:39.170,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.218437009969309,11.526536478708108,86.7192014715097
55602,887.5,VAST_1724-31,6,17:27:07.562,-29:48:39.170,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.290326728567912,11.5261566674103,88.2578892975803
55602,887.5,VAST_1724-31,7,17:31:57.998,-29:47:57.590,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.361720611234276,11.517459917089788,89.347086452478
55602,887.5,VAST_1724-31,8,17:32:02.695,-30:50:57.550,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.340147471792056,11.530236401955396,-88.5960950674843
55602,887.5,VAST_1724-31,9,17:32:07.646,-31:53:56.870,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.339568481270977,11.559813182326872,-86.5781994447092
55602,887.5,VAST_1724-31,10,17:32:12.862,-32:56:56.760,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.340717120761012,11.592485997847632,-84.2445974754255
55602,887.5,VAST_1724-31,11,17:27:12.518,-32:57:39.780,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.24121705858224,11.586471657675048,-85.1246436411514
55602,887.5,VAST_1724-31,12,17:22:12.185,-32:57:39.780,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.158786043325044,11.59105292651088,-86.6314080259545
55602,887.5,VAST_1724-31,13,17:17:11.844,-32:56:56.760,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.10705949042406,11.613023842674997,-88.6662395413418
55602,887.5,VAST_1724-31,14,17:17:17.059,-31:53:56.870,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.111357205236816,11.573451470867148,89.1001587335097
55602,887.5,VAST_1724-31,15,17:17:22.008,-30:50:57.550,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.1210783870806,11.540894966600652,86.8245355188919
55602,887.5,VAST_1724-31,16,17:12:43.649,-28:43:33.200,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.083295735576684,11.469948689051316,81.7003902744694
55602,887.5,VAST_1724-31,17,17:17:31.162,-28:44:55.640,2023-12-21 02:18:40.869,2023-12-21 02:30:47.458,73,12.152232863791452,11.484064216080936,83.5160032520538
