SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,NINT,BMAJ,BMIN,BPA
11160,888,VAST_1724-31A,0,17:22:15.223,-30:51:39.82,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,13.028148,10.452213,69.369198
11160,888,VAST_1724-31A,1,17:27:08.777,-30:51:39.82,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,12.79452,10.360288,68.42075
11160,888,VAST_1724-31A,2,17:22:13.572,-31:54:39.6,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,12.827698,10.342456,68.373031
11160,888,VAST_1724-31A,3,17:27:10.428,-31:54:39.6,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,13.003727,10.494317,68.466742
11160,888,VAST_1724-31A,4,17:17:26.352,-29:47:57.8,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,13.105064,10.440073,70.227694
11160,888,VAST_1724-31A,5,17:22:16.788,-29:48:39.42,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,13.32652,11.062461,47.540789
11160,888,VAST_1724-31A,6,17:27:07.212,-29:48:39.42,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,12.98667,10.455034,69.28499
11160,888,VAST_1724-31A,7,17:31:57.648,-29:47:57.8,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,12.73143,10.341873,68.375793
11160,888,VAST_1724-31A,8,17:32:02.345,-30:50:57.8,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,12.850474,10.351247,68.979168
11160,888,VAST_1724-31A,9,17:32:07.294,-31:53:57.12,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,12.931816,10.487732,67.907476
11160,888,VAST_1724-31A,10,17:32:12.509,-32:56:57.01,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,12.936349,10.511733,67.451311
11160,888,VAST_1724-31A,11,17:27:12.166,-32:57:40.03,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,12.986013,10.499586,67.95898
11160,888,VAST_1724-31A,12,17:22:11.834,-32:57:40.03,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,13.022005,10.462715,68.333452
11160,888,VAST_1724-31A,13,17:17:11.491,-32:56:57.01,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,13.083131,10.349906,68.111991
11160,888,VAST_1724-31A,14,17:17:16.706,-31:53:57.12,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,13.08358,10.345341,68.524014
11160,888,VAST_1724-31A,15,17:17:21.655,-30:50:57.8,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,13.08269,10.433497,69.862722
11160,888,VAST_1724-31A,16,17:12:43.296,-28:43:33.46,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,13.149855,10.412104,71.191766
11160,888,VAST_1724-31A,17,17:17:30.809,-28:44:55.86,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,13.108039,10.446923,70.813297
11160,888,VAST_1724-31A,18,17:22:18.276,-28:45:37.08,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,13.311125,11.058983,47.923328
11160,888,VAST_1724-31A,19,17:27:05.724,-28:45:37.08,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,12.998932,10.447713,69.686182
11160,888,VAST_1724-31A,20,17:31:53.191,-28:44:55.86,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,12.940324,10.450764,69.285434
11160,888,VAST_1724-31A,21,17:36:40.704,-28:43:33.46,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,12.869338,10.406961,65.931331
11160,888,VAST_1724-31A,22,17:36:48.127,-29:46:34.57,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,12.869051,10.419263,65.351729
11160,888,VAST_1724-31A,23,17:36:55.951,-30:49:33.71,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,13.209541,11.09065,43.977214
11160,888,VAST_1724-31A,24,17:37:04.195,-31:52:32.05,2020-01-11 02:56:47.027,2020-01-11 03:08:43.663,73,13.238182,11.096703,43.368014
