SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,NINT,BMAJ,BMIN,BPA
33665,1367.5,VAST_0208-04,0,1:58:59.160,-6:37:14.880,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.288383684164785,7.013129266056384,79.2881732996469
33665,1367.5,VAST_0208-04,1,2:02:36.739,-6:37:24.280,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.114682314127544,7.034468029807715,79.2845964383366
33665,1367.5,VAST_0208-04,2,2:06:14.227,-6:37:29.500,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,9.960171844340412,7.0417041682986,79.1722725382201
33665,1367.5,VAST_0208-04,3,2:09:51.674,-6:37:30.540,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,9.8170607731032,7.055551107771841,79.1184264713069
33665,1367.5,VAST_0208-04,4,2:13:29.134,-6:37:27.410,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,9.434458356654853,6.905536272793476,78.4311403272665
33665,1367.5,VAST_0208-04,5,2:17:06.660,-6:37:20.100,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,9.346656064098024,6.974952618396168,78.0516783829133
33665,1367.5,VAST_0208-04,6,2:00:48.694,-5:50:33.290,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.415031260567364,7.0207437547809,78.7933562419957
33665,1367.5,VAST_0208-04,7,2:04:25.896,-5:50:40.600,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.17363095058276,6.938912359782072,78.2553509901458
33665,1367.5,VAST_0208-04,8,2:08:03.034,-5:50:43.690,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.064726823484367,7.048050634026936,78.72639347823
33665,1367.5,VAST_0208-04,9,2:11:40.157,-5:50:42.650,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,9.903946040374931,7.0506665750350805,78.6862359916902
33665,1367.5,VAST_0208-04,10,2:15:17.321,-5:50:37.460,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,9.540496939276872,6.97647032527806,77.8550994851035
33665,1367.5,VAST_0208-04,11,2:18:54.576,-5:50:28.070,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,9.420358130854847,6.979021752725748,77.6772406331421
33665,1367.5,VAST_0208-04,12,1:59:00.826,-5:03:41.980,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.723154722025436,7.021897539470388,78.3721508951597
33665,1367.5,VAST_0208-04,13,2:02:37.800,-5:03:51.370,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.450253735607852,6.845126801926032,78.0686801042861
33665,1367.5,VAST_0208-04,14,2:06:14.681,-5:03:56.560,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.376852829758784,7.05018167452638,78.2690391380017
33665,1367.5,VAST_0208-04,15,2:09:51.523,-5:03:57.600,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.188620043108624,7.064341228903896,78.2866808018723
33665,1367.5,VAST_0208-04,16,2:13:28.378,-5:03:54.500,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.026455799911904,7.073089662502151,78.2705433479846
33665,1367.5,VAST_0208-04,17,2:17:05.299,-5:03:47.200,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,9.87832470108078,7.067186961810803,78.1395433679236
33665,1367.5,VAST_0208-04,18,2:00:49.870,-4:17:01.390,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.689057783615024,7.053738681011939,78.4334201217552
33665,1367.5,VAST_0208-04,19,2:04:26.549,-4:17:08.660,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.512443699190754,6.948647866642788,78.1591560111144
33665,1367.5,VAST_0208-04,20,2:08:03.163,-4:17:11.800,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.504493415246635,7.048183840939764,77.7994827709615
33665,1367.5,VAST_0208-04,21,2:11:39.766,-4:17:10.750,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.326832738042247,7.05185409963852,77.7445166492072
33665,1367.5,VAST_0208-04,22,2:15:16.404,-4:17:05.530,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,10.155035540479284,7.0607054799285125,77.7575620747225
33665,1367.5,VAST_0208-04,23,2:18:53.138,-4:16:56.170,2021-11-18 15:55:57.583,2021-11-18 16:08:14.125,74,9.753382389392137,6.965573721969276,76.8581872096743
