field,centre-ra,centre-dec
RACS_0000-31A,0.003096963852614216,-31.397409554915626
RACS_0000-37A,0.006113122163628472,-37.64965980474608
RACS_0000-50A,0.014224293926278483,-50.12041227651855
RACS_0000-62A,0.02684610112764199,-62.543286109082956
RACS_0000-74A,0.018485271860122953,-74.37689188512539
RACS_0012+00A,3.1010265277770226,0.0037709444443794287
RACS_0012+06A,3.1004810845714523,6.300360555439073
RACS_0012-06A,3.10084316940922,-6.298124749883651
RACS_0021-56A,5.313511891716445,-56.33906458175786
RACS_0025+12A,6.312220890649196,12.589333027547266
RACS_0025-12A,6.312980478042443,-12.586404805322848
RACS_0026+18A,6.543395976340584,18.868471749642673
RACS_0026-18A,6.54390514788205,-18.866244082978252
RACS_0027+25A,6.792713532559007,25.13849480505852
RACS_0027-25A,6.7930618728600605,-25.136276777284102
RACS_0028+31A,7.061595287632883,31.399613943800023
RACS_0028-31A,7.061917797185621,-31.397409554915626
RACS_0030+37A,7.6651476926555535,37.65183436030049
RACS_0030-37A,7.665683955496962,-37.64965980474608
RACS_0030-68A,7.532909245256872,-68.73611180285421
RACS_0033-43A,8.38112694183258,-43.89059902676564
RACS_0036-50A,9.244995127259939,-50.12041227651855
RACS_0037+00A,9.307918194444023,0.0037709444443794287
RACS_0037+06A,9.307372751237452,6.300360555439073
RACS_0037-06A,9.307743169409221,-6.298124749883651
RACS_0049-62A,12.440637767790962,-62.543286109082956
RACS_0050+12A,12.628008390652196,12.589333027547266
RACS_0050-12A,12.628772144712444,-12.586404805322848
RACS_0052+18A,13.088845976343585,18.868471749642673
RACS_0052-18A,13.08936348121905,-18.866244082978252
RACS_0054+25A,13.585163532556008,25.13849480505852
RACS_0054-25A,13.585511872863062,-25.136276777284102
RACS_0056+31A,14.120416120969885,31.399613943800023
RACS_0056-31A,14.120746963852621,-31.397409554915626
RACS_0101+37A,15.324718525985555,37.65183436030049
RACS_0101-37A,15.32526312216696,-37.64965980474608
RACS_0102+00A,15.514818194447022,0.0037709444443794287
RACS_0102+06A,15.514272751234452,6.300360555439073
RACS_0102-06A,15.51463066940922,-6.298124749883651
RACS_0103-56A,15.901741058383445,-56.33906458175786
RACS_0106-43A,16.753218608502582,-43.89059902676564
RACS_0113-50A,18.475765960592938,-50.12041227651855
RACS_0113-80A,19.263438419833115,-80.02481507735581
RACS_0115+12A,18.9438000573122,12.589333027547266
RACS_0115-12A,18.944563811372447,-12.586404805322848
RACS_0118+18A,19.634295976343584,18.868471749642673
RACS_0118-18A,19.63481348121905,-18.866244082978252
RACS_0121+25A,20.37761353255601,25.13849480505852
RACS_0121-25A,20.37797020619306,-25.136276777284102
RACS_0124+31A,21.179236954299885,31.399613943800023
RACS_0124-31A,21.17956779718262,-31.397409554915626
RACS_0126+00A,21.72171819444702,0.0037709444443794287
RACS_0126+06A,21.72117275123445,6.300360555439073
RACS_0126-06A,21.72153066940922,-6.298124749883651
RACS_0127-73A,22.10664479908906,-72.98295369101014
RACS_0130-68A,22.532909245259873,-68.73611180285421
RACS_0131+37A,22.984297692655556,37.65183436030049
RACS_0131-37A,22.984833955496963,-37.64965980474608
RACS_0139-62A,24.854425267790962,-62.543286109082956
RACS_0140-43A,25.12530610850258,-43.89059902676564
RACS_0141+12A,25.259591723982197,12.589333027547266
RACS_0141-12A,25.260351311372446,-12.586404805322848
RACS_0144+18A,26.179754309673584,18.868471749642673
RACS_0144-18A,26.18027181454905,-18.866244082978252
RACS_0145-56A,26.48997855838344,-56.33906458175786
RACS_0148+25A,27.170063532556007,25.13849480505852
RACS_0148-25A,27.17042020619306,-25.136276777284102
RACS_0150-50A,27.706536793922936,-50.12041227651855
RACS_0151+00A,27.928605694447022,0.0037709444443794287
RACS_0151+06A,27.928060251234452,6.300360555439073
RACS_0151-06A,27.92843066940922,-6.298124749883651
RACS_0152+31A,28.238066120969883,31.399613943800023
RACS_0152-31A,28.23838863052262,-31.397409554915626
RACS_0202+37A,30.643868525985553,37.65183436030049
RACS_0202-37A,30.644413122166963,-37.64965980474608
RACS_0206+12A,31.5753792239822,12.589333027547266
RACS_0206-12A,31.576142978042444,-12.586404805322848
RACS_0210+18A,32.725204309673586,18.868471749642673
RACS_0210-18A,32.725721814549054,-18.866244082978252
RACS_0213-43A,33.497397775162575,-43.89059902676564
