SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,NINT,BMAJ,BMIN,BPA
56675,887.5,VAST_1724-31,0,17:22:15.576,-30:51:39.600,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.8348257430844,10.671997558011588,70.376812211947
56675,887.5,VAST_1724-31,1,17:27:09.130,-30:51:39.600,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.73022008447032,10.669284070813692,69.4347946000395
56675,887.5,VAST_1724-31,2,17:22:13.925,-31:54:39.380,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.84028678528506,10.672948287552742,69.5308042974857
56675,887.5,VAST_1724-31,3,17:27:10.778,-31:54:39.380,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.741719816217312,10.676913999897817,68.576318444309
56675,887.5,VAST_1724-31,4,17:17:26.705,-29:47:57.590,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.932054021131451,10.66318089334614,72.0959846847264
56675,887.5,VAST_1724-31,5,17:22:17.141,-29:48:39.170,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.827134494515592,10.665980080580484,71.1865679244028
56675,887.5,VAST_1724-31,6,17:27:07.562,-29:48:39.170,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.725112017067875,10.667069126721,70.2687938627875
56675,887.5,VAST_1724-31,7,17:31:57.998,-29:47:57.590,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.636712243021464,10.673191844676648,69.3613099399348
56675,887.5,VAST_1724-31,8,17:32:02.695,-30:50:57.550,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.63108564336852,10.674100975902444,68.5414713641684
56675,887.5,VAST_1724-31,9,17:32:07.646,-31:53:56.870,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.644168294300364,10.676593170159803,67.6217691507869
56675,887.5,VAST_1724-31,10,17:32:12.862,-32:56:56.760,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.65248950432282,10.681262600569523,66.7041644611774
56675,887.5,VAST_1724-31,11,17:27:12.518,-32:57:39.780,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.754937936274157,10.68382259793216,67.6885893233018
56675,887.5,VAST_1724-31,12,17:22:12.185,-32:57:39.780,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.849717697744824,10.675290997425744,68.6588632589243
56675,887.5,VAST_1724-31,13,17:17:11.844,-32:56:56.760,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.949373722972211,10.66982087966166,69.6560552155997
56675,887.5,VAST_1724-31,14,17:17:17.059,-31:53:56.870,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.938844443144111,10.661728670846568,70.4804032912647
56675,887.5,VAST_1724-31,15,17:17:22.008,-30:50:57.550,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.931960462224804,10.660522606088328,71.318448298136
56675,887.5,VAST_1724-31,16,17:12:43.649,-28:43:33.200,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,13.034218341419496,10.660057971475355,73.8010230099626
56675,887.5,VAST_1724-31,17,17:17:31.162,-28:44:55.640,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.929958091860948,10.662389601049872,72.8607140637269
56675,887.5,VAST_1724-31,18,17:22:18.626,-28:45:36.830,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.822695787707964,10.66342801073742,71.9639264671767
56675,887.5,VAST_1724-31,19,17:27:06.077,-28:45:36.830,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.73262701269114,10.672217577845965,71.0808782387115
56675,887.5,VAST_1724-31,20,17:31:53.542,-28:44:55.640,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.630803731383672,10.671888378823128,70.1957577640435
56675,887.5,VAST_1724-31,21,17:36:41.054,-28:43:33.200,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.539575334428273,10.674213678269028,69.3285030005195
56675,887.5,VAST_1724-31,22,17:36:48.480,-29:46:34.360,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.544637608258776,10.683161032158935,68.5153946704207
56675,887.5,VAST_1724-31,23,17:36:56.302,-30:49:33.460,2024-01-04 04:09:03.560,2024-01-04 04:21:20.103,74,12.55017573212706,10.682124831307188,67.6428857075
