SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,NINT,BMAJ,BMIN,BPA
59364,887.5,VAST_1939-06,0,19:37:11.983,-5:46:27.840,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.33427120979822,11.342261077694353,77.4994894464015
59364,887.5,VAST_1939-06,1,19:41:25.258,-5:46:27.840,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.23725407921908,11.341375220774124,77.0633945399159
59364,887.5,VAST_1939-06,2,19:37:11.726,-6:49:27.700,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.209627548589516,11.312649155140596,77.4946884640799
59364,887.5,VAST_1939-06,3,19:41:25.514,-6:49:27.700,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.128260354787493,11.32002774574614,76.9618535833837
59364,887.5,VAST_1939-06,4,19:32:59.306,-4:43:19.740,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.58411183054406,11.349473003607816,77.8771471187266
59364,887.5,VAST_1939-06,5,19:37:12.197,-4:43:27.370,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.468978837995335,11.350528446600109,77.4323779771953
59364,887.5,VAST_1939-06,6,19:41:25.044,-4:43:27.370,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.370433366325104,11.350720217046383,76.9950638037678
59364,887.5,VAST_1939-06,7,19:45:37.934,-4:43:19.740,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.285887571676124,11.367733889091276,76.5870592973456
59364,887.5,VAST_1939-06,8,19:45:38.573,-5:46:20.210,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.158128658498155,11.358053482814208,76.6007055111557
59364,887.5,VAST_1939-06,9,19:45:39.343,-6:49:20.030,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.057876494424548,11.338448996598192,76.4811106645363
59364,887.5,VAST_1939-06,10,19:45:40.243,-7:52:20.500,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,12.970628223246324,11.320526353623768,76.3204623753464
59364,887.5,VAST_1939-06,11,19:41:25.814,-7:52:28.160,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.031512710352416,11.301409362586789,76.886120225422
59364,887.5,VAST_1939-06,12,19:37:11.426,-7:52:28.160,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.112926873738992,11.301139044822744,77.4833136523855
59364,887.5,VAST_1939-06,13,19:32:56.995,-7:52:20.500,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.194122633112528,11.29819509998766,78.0945768062733
59364,887.5,VAST_1939-06,14,19:32:57.898,-6:49:20.030,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.30700676272244,11.318422931671355,78.0597153532795
59364,887.5,VAST_1939-06,15,19:32:58.666,-5:46:20.210,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.433731663892328,11.342230633017143,78.0018645194739
59364,887.5,VAST_1939-06,16,19:28:47.141,-3:40:02.100,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.88775497541192,11.336866733865024,78.0699850046735
59364,887.5,VAST_1939-06,17,19:32:59.815,-3:40:17.360,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.76571433192571,11.351164104137377,77.670391571437
59364,887.5,VAST_1939-06,18,19:37:12.365,-3:40:25.000,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.644526970190888,11.35926465317424,77.3193866263798
59364,887.5,VAST_1939-06,19,19:41:24.874,-3:40:25.000,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.530447737185067,11.35886632807068,76.9514750325459
59364,887.5,VAST_1939-06,20,19:45:37.423,-3:40:17.360,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.4355089596581,11.3748131170224,76.5825047650632
59364,887.5,VAST_1939-06,21,19:49:50.100,-3:40:02.100,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.345562505146148,11.377573932844657,76.1760552034936
59364,887.5,VAST_1939-06,22,19:49:50.950,-4:43:04.480,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.20665364104238,11.371083773423509,76.1042760170566
59364,887.5,VAST_1939-06,23,19:49:52.015,-5:46:04.910,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,13.084723534956623,11.360966735227068,76.0486260742322
59364,887.5,VAST_1939-06,24,19:49:53.297,-6:49:04.730,2024-02-23 02:25:16.567,2024-02-23 02:37:33.110,74,12.991532352262237,11.340568431906156,75.859933482876
