SBID,OBS_FREQ,FIELD_NAME,BEAM,RA_HMS,DEC_DMS,DATEOBS,DATEEND,NINT,BMAJ,BMIN,BPA
54866,887.5,VAST_0127-73,0,1:20:15.274,-72:29:56.690,2023-11-17 12:17:54.770,2023-11-17 12:30:11.313,74,16.89262367788368,11.33844148197306,-23.7306375545471
54866,887.5,VAST_0127-73,1,1:34:13.342,-72:29:56.690,2023-11-17 12:17:54.770,2023-11-17 12:30:11.313,74,17.043676344646094,11.366803512644688,-28.0437660309529
54866,887.5,VAST_0127-73,2,1:19:49.344,-73:32:54.850,2023-11-17 12:17:54.770,2023-11-17 12:30:11.313,74,17.21591596741392,11.328560547423912,-22.9961057804301
54866,887.5,VAST_0127-73,3,1:34:39.271,-73:32:54.850,2023-11-17 12:17:54.770,2023-11-17 12:30:11.313,74,17.35642102925045,11.337339005584813,-27.7654395173821
54866,887.5,VAST_0127-73,4,1:07:28.318,-71:23:29.690,2023-11-17 12:17:54.770,2023-11-17 12:30:11.313,74,16.43801044982148,11.368401610523795,-20.2736267580168
54866,887.5,VAST_0127-73,5,1:20:38.227,-71:26:57.730,2023-11-17 12:17:54.770,2023-11-17 12:30:11.313,74,16.574162884564608,11.362158869320584,-24.1367482954106
54866,887.5,VAST_0127-73,6,1:33:50.390,-71:26:57.730,2023-11-17 12:17:54.770,2023-11-17 12:30:11.313,74,16.956971154081394,11.33160189203232,-27.6545402745651
54866,887.5,VAST_0127-73,7,1:47:00.298,-71:23:29.690,2023-11-17 12:17:54.770,2023-11-17 12:30:11.313,74,17.056197211405284,11.331449603841312,-31.6882590987128
54866,887.5,VAST_0127-73,8,1:48:08.719,-72:26:16.730,2023-11-17 12:17:54.770,2023-11-17 12:30:11.313,74,17.37702218232043,11.310923849123665,-31.6132951674448
54866,887.5,VAST_0127-73,9,1:49:25.951,-73:29:01.280,2023-11-17 12:17:54.770,2023-11-17 12:30:11.313,74,17.678875692628296,11.262252653742564,-31.5082809737061
54866,887.5,VAST_0127-73,10,1:50:53.801,-74:31:44.330,2023-11-17 12:17:54.770,2023-11-17 12:30:11.313,74,17.90898527379294,11.30399773083594,-31.8744722222749
