SRC,FIELD_NAME,SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,OBS_FREQ,FOOTPRINT,PITCH,ROTATION,DURATION,POL_MODE,POL_AXIS,SB_TIME,SB_START_DATE,SB_START_TIME,SB_END_DATE,SB_END_TIME,CAL_SBID,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,PSF_MAJOR,PSF_MINOR,PSF_ANGLE
23,VAST_0241-06A,9667,PROCESSING,2 41 23,-6 17 59,40.345833,-6.299722,179.364941,-56.594415,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
24,VAST_0304-50A,9668,OBSERVED,3 04 37,-50 05 45,46.154167,-50.095833,264.147016,-55.793009,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
25,VAST_0318-62A,9673,OBSERVED,3 18 37,-62 29 55,49.654167,-62.498611,278.918337,-47.185406,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
26,VAST_0331+00A,9667,PROCESSING,3 31 02,0 00 00,52.758333,0.000000,184.325082,-43.061206,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
27,VAST_0352-56A,9668,OBSERVED,3 52 56,-56 18 23,58.233333,-56.306389,267.880578,-46.570004,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
28,VAST_0408-62A,9674,PROCESSING,4 08 17,-62 29 55,62.070833,-62.498611,274.725805,-42.293764,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,1597.000000,2019-08-28,22 00 00.270224,2019-08-28,22 26 38.020091
29,VAST_0427-43A,9668,OBSERVED,4 27 54,-43 52 21,66.975000,-43.872500,248.918545,-43.795389,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
3,VAST_1752-31A,9673,OBSERVED,17 52 56,-31 23 15,268.233333,-31.387500,358.709684,-2.615979,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
30,VAST_0455-50A,9668,OBSERVED,4 55 23,-50 05 45,73.845833,-50.095833,256.884332,-38.807508,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
31,VAST_0517-56A,9668,OBSERVED,5 17 39,-56 18 23,79.412500,-56.306389,264.431955,-35.158344,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
32,VAST_0532-50A,9668,OBSERVED,5 32 18,-50 05 45,83.075000,-50.095833,256.970564,-32.891130,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
33,VAST_0547-62A,9669,PROCESSING,5 47 35,-62 29 55,86.895833,-62.498611,271.677816,-31.163731,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
34,VAST_0918-06A,9668,OBSERVED,9 18 37,-6 17 59,139.654167,-6.299722,237.811292,28.672605,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
35,VAST_0943-06A,9668,OBSERVED,9 43 27,-6 17 59,145.862500,-6.299722,242.163518,33.594009,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
36,VAST_1008-06A,9668,OBSERVED,10 08 17,-6 17 59,152.070833,-6.299722,247.103450,38.296274,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
37,VAST_1033-06A,9669,PROCESSING,10 33 06,-6 17 59,158.275000,-6.299722,252.775657,42.707747,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
38,VAST_1057-06A,9669,PROCESSING,10 57 56,-6 17 59,164.483333,-6.299722,259.353533,46.743193,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
39,VAST_1122-06A,9669,PROCESSING,11 22 46,-6 17 59,170.691667,-6.299722,266.994406,50.281273,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
4,VAST_1806-25A,9667,PROCESSING,18 06 48,-25 07 47,271.700000,-25.129722,5.662560,-2.160395,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
